"NR_ALBUMU","NAZWISKO","IMIE","WIEK","NR_GR"
8922,"Bulba","Herakliusz ",29,4
8923,"Tlusciok","Beata",28,32
8924,"Chodyma","Metody ",26,15
8925,"Bojdos","Jeroslawa ",22,30
8926,"Growinkowska","Falislawa ",29,22
8927,"Szuranow","Eliza",24,18
8928,"Smiezewski","Nemezjusz ",23,15
8929,"Grzywarz","Ksawery ",26,21
8930,"Anraszewicz","Goslaw ",22,5
8931,"Szelnicki","Benita",25,29
8932,"Kuzla","Teodoryk",23,32
8933,"Brzuch","Wenanty",20,32
8934,"Fluks","Dobromira ",29,21
8935,"Korzawski","Jacek ",27,4
8936,"Czerepow","Dina ",28,9
8937,"Zacharian","Jimislaw ",23,23
8938,"Borat","Erazm ",28,13
8939,"Janowski","Miecislaw ",20,3
8940,"Matulewski","Olgierd",21,34
8941,"Swienczyk","Marzena ",28,15
8942,"Leszowski","Milowuj ",27,31
8943,"Romej","Asia",25,22
8944,"Wis","Lech",24,9
8945,"Garwas","Radek",26,6
8946,"Wienczirsch","Faustyn",28,13
8947,"Spaliska","Tadeusz",28,15
8948,"Hoikis","Minigniew ",25,2
8949,"Riszkiewicz","Raisa",20,36
8950,"Sulgan","Marianna ",29,21
8951,"Belski","Kornelia ",23,32
8952,"Nitshke","Seweryna",25,5
8953,"Klinata","Hermana ",24,14
8954,"Zaryjewski","Patrycy",24,30
8955,"Bilenkij","Bazylisa",23,17
8956,"Wiczerska","Maryna ",29,5
8957,"Gomiliszek","Teofil",23,9
8958,"Dajes","Katarzyna ",27,21
8959,"Krusznis","Diana ",21,29
8960,"Mend","Luiza ",21,8
8961,"Kabic","Osiebor",23,6
8962,"Bartschak","Ludwik",26,24
8963,"Pazdrijowski","Radmir",29,32
8964,"Amiel","Jacek ",22,14
8965,"Bazelewski","Namir ",29,14
8966,"Misiura","Czcirad ",28,15
8967,"Hadrygan","Wiwianna",29,7
8968,"Cemler","Witold",29,17
8969,"Boys","Klemens ",25,29
8970,"Jurgas","Noe ",28,8
8971,"Gasto","Klemencja ",27,9
8972,"Sztejnberg","Sewera",26,10
8973,"Tilkowski","Euzebiusz ",29,2
8974,"Kliszczewski","Dobrutro ",27,11
8975,"Sendacki","Alex",24,18
8976,"Jakuboze","Leokadiusz ",21,22
8977,"Zarnaczuk","Czaslawa ",25,36
8978,"Czorna","Miecislaw ",20,31
8979,"Szaudzianis","Jonasz ",25,4
8980,"Tyner","Teofila",23,32
8981,"Hadadzinska","Febronia ",25,31
8982,"Lednianska","Otton",23,11
8983,"Cwiok","Iwona ",21,35
8984,"Paschalis","Nadmir ",24,21
8985,"Dylik","Radzislawa",21,21
8986,"Menhard","Czcirad ",26,21
8987,"Wacan","Emilian ",22,24
8988,"Nydzinski","Alfons",25,20
8989,"Pizon","Tegomir",29,20
8990,"Lidera","Remig",28,23
8991,"Chorenzinska","Ilza ",26,2
8992,"Wuzberg","Lucjol ",29,8
8993,"Biedana","Jarek",25,17
8994,"Awad","Nadia",25,7
8995,"Kuzic","Nawoj ",27,2
8996,"Lechetycka","Filemon ",22,18
8997,"Dabiarczyk","Brykcjusz ",28,20
8998,"Wyczolek","Damian ",24,7
8999,"Palliardi","Alfons",29,2
9000,"Dzubak","Falibor ",26,4
9001,"Geborowicz","Baldwina",27,16
9002,"Robianek","Gajusz",28,26
9003,"Pilot","Boncza",29,27
9004,"Stomcel","Hermana ",20,29
9005,"Bargowski","Ziemek",26,4
9006,"Cmira","Roma",27,27
9007,"Pomperski","Hubyslawa ",27,28
9008,"Gwil","Wislawa",24,11
9009,"Seleban","Dawida",29,22
9010,"Ruprecht","Godzimir ",27,10
9011,"Sabich","Natalis ",23,22
9012,"Salamczyk","Teofania",24,23
9013,"Domagaj","Witold",20,16
9014,"Stalman","Samuela",28,2
9015,"Gerdzikowa","Angela",20,15
9016,"Werodowicz","Godzislaw ",22,17
9017,"Rejzmund","Modesta ",25,24
9018,"Szkudzinski","Bozo",24,33
9019,"Garbien","Ostrowod",24,23
9020,"Jencz","Wladyslaw",27,10
9021,"Gnutow","Ostap",23,21
9022,"Erfurt","Goska",22,34
9023,"Koleniac","Justyna ",24,17
9024,"Ilecki","Oktawia",28,26
9025,"Kurwasier","Marysia",28,20
9026,"Grudz","Estera ",21,16
9027,"Grefenhejm","Bogumil",29,3
9028,"Bahro","Makary ",27,4
9029,"Andrzarczyk","Oliwer",25,19
9030,"Bolenz","Chociebor",24,7
9031,"Zekow","Eustacjusz ",25,2
9032,"Derymacki","Kaska",22,26
9033,"Kuciara","Kinga",20,13
9034,"Graniger","Otton",22,34
9035,"Wiedz","Bonawentura",29,36
9036,"Masseli","Fabrycy",22,27
9037,"Kaczola","Bogumir",24,23
9038,"Wylezol","Eutropiusz ",26,2
9039,"Chockiewicz","Jacenty ",29,18
9040,"Pokajewicz","Izbor ",23,6
9041,"Fenak","Edzio",25,36
9042,"Dzieduszow","Mirabella ",23,8
9043,"Malszy","Rajmunda",23,25
9044,"Gelzak","Marian ",20,17
9045,"Jorecki","Walentyna",26,25
9046,"Liczbinski","Leopold ",20,35
9047,"Kocibik","Basia",23,8
9048,"Polimski","Cezariusz",20,20
9049,"Wolejnis","Czedrog ",20,16
9050,"Zelbowska","Justyna ",21,16
9051,"Binyenda","Mati",29,25
9052,"Kubon","Naum ",21,24
9053,"Jelonska","Regina",28,36
9054,"Zuzin","Dobroslaw ",24,23
9055,"Denesiak","Aga",24,9
9056,"Klepsch","Fideliusz ",23,19
9057,"Wolkowiak","Lilian ",27,9
9058,"Szablejew","Cezaryna",29,11
9059,"Margula","Norbert ",26,14
9060,"Suszelina","Teofila",23,25
9061,"Zanylka","Drogoslaw ",27,18
9062,"Smatras","Klaudian ",22,13
9063,"Gadjus","Innocenty ",27,13
9064,"Hyll","Milobor ",24,22
9065,"Jandrysik","Ludoslaw ",20,31
9066,"Chropot","Armand",23,36
9067,"Tylowicz","Kryspina ",22,19
9068,"Tesse","Machabeusz ",29,25
9069,"Bartulis","Ksawery ",23,21
9070,"Mielewczyk","Maja",24,27
9071,"Osmy","Ania",25,35
9072,"Mlot","Feliksa ",26,34
9073,"Szobelski","Konstantyn ",24,21
9074,"Kortun","Ryta",23,5
9075,"Sutter","Danka",23,5
9076,"Kawanek","Urszula",21,27
9077,"Kosminski","Rysiek",26,32
9078,"Tylenska","Salomea",21,12
9079,"Giedroc","Agata",20,7
9080,"Kalamis","Morzyslaw ",24,3
9081,"Dziadan","Cezariusz",22,35
9082,"Rarogiewicz","Wit",24,4
9083,"Zyhalo","Monika ",24,19
9084,"Naczelnik","Bodzeta ",20,18
9085,"Dusicka","Gabriela",29,27
9086,"Gielec","Derwan",25,17
9087,"Sygut","Mirek",24,32
9088,"Choroszun","Horacjusz ",24,22
9089,"Pacler","Dacjusz",28,16
9090,"Sentyk","Hiacynta ",29,7
9091,"Bejzyn","Dorota ",22,14
9092,"Polechanczuk","Bartosz",23,27
9093,"Kapustjan","Ninogniew ",26,32
9094,"Malmur","Jeremiasz ",21,26
9095,"Chodlik","Charyzjusz",22,7
9096,"Parow","Tyberiusz",25,19
9097,"Galorysiak","Fabian ",20,7
9098,"Pospiszyk","Wladyslaw",21,26
9099,"Bengtsson","Misiek",23,9
9100,"Jeczmien","Leontyn ",26,15
9101,"Dolbnia","Walentyn",23,13
9102,"Harzega","Gwidon ",20,13
9103,"Pieron","Marcela ",28,27
9104,"Szawialek","Henryk ",22,24
9105,"Podomarof","Czesbor ",25,33
9106,"Lapatiuk","Krzeslawa ",20,30
9107,"Radzion","Alfred",27,20
9108,"Potapa","Jurek",24,17
9109,"Pawula","Konrad ",20,32
9110,"Parketny","Oswalda",22,28
9111,"Bransul","Gracjan ",26,18
9112,"Gorstecka","Bogudar",25,17
9113,"Seliwoniuk","Dalbor",22,17
9114,"Posepna","Juri",24,13
9115,"Herszhorn","Jacek ",27,12
9116,"Brakator","Klara ",24,33
9117,"Hacel","Mateusz ",21,31
9118,"Nadorkiewicz","Bozeciech",24,3
9119,"Wlosciak","Ostrogniew",29,11
9120,"Wencel","Gedeon ",24,35
9121,"Jedrkowiak","Klemencja ",23,8
9122,"Ogozela","Irmina ",22,12
9123,"Kecler","Jeremi ",27,26
9124,"Dowbysz","Izabela ",20,29
9125,"Dodolewicz","Jonasz ",25,25
9126,"Nikliborc","Liwia ",29,30
9127,"Schiefelbejn","Wladek",23,18
9128,"Leskowiak","Natalis ",22,22
9129,"Popelka","Innocenty ",22,32
9130,"Boerner","Gwidon ",25,21
9131,"Sochacz","Eryka ",25,19
9132,"Piaczka","Milena ",28,16
9133,"Sabala","Apolinaria",29,20
9134,"Salzburg","Fryderyk ",23,9
9135,"Gierakowski","Menodora ",26,12
9136,"Markewski","Domorad ",24,33
9137,"Gawienas","Bernarda",24,31
9138,"Wierszynski","Ilona ",25,34
9139,"Horyszno","Rodomil",20,34
9140,"Piduch","Balbina",25,32
9141,"Zajan","Wladek",22,2
9142,"Chawziuk","Huniemir",20,36
9143,"Burhord","Idalia",22,24
9144,"Mackalo","Klementyna ",24,4
9145,"Streniczuk","Iwo ",21,23
9146,"Osowiecki","Kuba",20,28
9147,"Mikliniewicz","Florentyn ",21,24
9148,"Puszczalowski","Bronislawa ",24,14
9149,"Ambrozy","Czeslaw ",27,20
9150,"Kopysta","Marcelin ",21,29
9151,"Dobierala","Jerzy",27,28
9152,"Hulokiewicz","Jasiu",21,12
9153,"Naliczek","Dobroslawa ",21,34
9154,"Hammerling","Niestoj ",27,6
9155,"Czwyl","Edwin",22,11
9156,"Mierzowski","Raisa",25,14
9157,"Erac","Danuta ",20,6
9158,"Dubsky","Edward",21,24
9159,"Makagon","Gwidon ",29,33
9160,"Paproc","Tobiasz",26,20
9161,"Boretti","Euzebiusz ",25,23
9162,"Gajok","Delfina",25,20
9163,"Maliton","Erazma ",23,31
9164,"Koruzak","Julia ",20,27
9165,"Rydz","Idalia",25,34
9166,"Poberezny","Maks",28,19
9167,"Parnecki","Badzislaw",23,8
9168,"Ciemski","Martyna ",25,5
9169,"Sandulowicz","Dobrochna ",22,7
9170,"Samotna","Sewera",21,16
9171,"Bozuk","Domaslawa ",27,18
9172,"Gieshaimer","Erazm ",28,17
9173,"Konofal","Jedrzej ",23,28
9174,"Dobroszki","Ariadna",22,27
9175,"Landyszowski","Ramona",23,12
9176,"Burwicz","Maria ",28,36
9177,"Gawroszczak","Przemysl",28,26
9178,"Kobernicka","Aniela",29,26
9179,"Czastkiewicz","Maks",24,21
9180,"Desnu","Nieteg ",20,27
9181,"Kretschmar","Dobroslawa ",28,31
9182,"Zwiahel","Dobromir ",20,4
9183,"Koczuara","Dobromila ",25,24
9184,"Noge","Bianka",20,20
9185,"Jesiek","Drogomir ",29,8
9186,"Fliks","Doboslaw ",27,5
9187,"Wardzyn","Manomir ",20,21
9188,"Nem","Huberta ",23,20
9189,"Scheibel","Jasiek",24,18
9190,"Makes","Gustaw ",25,24
9191,"Pastucha","Adrianna",20,32
9192,"Glich","Ludmila ",20,23
9193,"Andyszczak","Barnaba",29,35
9194,"Rubowicz","Dobroniega ",28,30
9195,"Bodyl","Anita",28,17
9196,"Zahar","Radek",27,28
9197,"Metelski","Cezaryna",28,29
9198,"Kozmin","Bernadeta",29,20
9199,"Fitoli","Laurentyna ",20,28
9200,"Radtke","Fabia",26,9
9201,"Bzika","Heliasz ",29,32
9202,"Franiec","Renat",23,36
9203,"Slaszynska","Radoslaw",29,35
9204,"Monzel","Malgorzata ",22,30
9205,"Szutkowicz","Nikodem ",22,33
9206,"Modnik","Zuzanna",25,16
9207,"Rendzi","Mateusz ",25,28
9208,"Pasykulak","Drogoslawa ",25,32
9209,"Iczalow","Olimpia",26,4
9210,"Szasta","Jozef ",20,10
9211,"Menaszek","Maryna ",29,6
9212,"Giedrosc","Arek",29,20
9213,"Cimofiejczyk","Delfin",20,14
9214,"Wozna","Domoslaw ",20,5
9215,"Josyk","Macius",22,24
9216,"Barejka","Marcjusz ",20,19
9217,"Hadyszewska","Slawomiar",28,31
9218,"Matiuszko","Slawobor",21,11
9219,"Zebek","Krzysztofa ",22,13
9220,"Muehleisen","Walentyna",25,18
9221,"Gojski","Majka",24,2
9222,"Kranczuk","Karol ",20,2
9223,"Dziachel","Domorad ",28,4
9224,"Filipiecka","Bohdana",29,25
9225,"Waret","Danka",23,4
9226,"Rependa","Flawian",20,25
9227,"Kadzior","Cyra ",21,34
9228,"Kurdub","Ludwina ",21,2
9229,"Buczka","Minigniew ",26,30
9230,"Donald","Drogoradz ",29,18
9231,"Tadrian","Karol ",21,34
9232,"Kolc","Budzimir ",24,27
9233,"Szulkiewicz","Domicela ",24,21
9234,"Zaimski","Dagobert",25,4
9235,"Krzystosiak","Florian ",22,17
9236,"Skretka","Metody ",23,23
9237,"Repczyn","Maslaw ",24,25
9238,"Poslada","Otton",24,20
9239,"Wyzgala","Krzeslaw ",27,26
9240,"Wilencewicz","Kasper ",26,29
9241,"Trzepalko","Jadwiga ",22,32
9242,"Popielarczyk","Ronald",20,23
9243,"Swarska","Dacjan ",26,8
9244,"Dzietowiecki","Roland",23,36
9245,"Letek","Juda ",25,15
9246,"Belz","Teodozy",26,7
9247,"Protaz","Symeon",29,32
9248,"Murzun","Marzena ",28,5
9249,"Tundas","Apolinary",29,10
9250,"Stanko","Zuzia",24,16
9251,"Banacha","Felicyta ",25,9
9252,"Wagura","Franciszek ",25,19
9253,"Ancipiuk","Areta",29,28
9254,"Golowik","Paloma",29,29
9255,"Kobierzewski","Iga ",20,35
9256,"Kudzma","Eryka ",20,18
9257,"Szutoczkin","Dromil ",23,22
9258,"Chentkiewicz","Euzebiusz ",22,13
9259,"Krancioch","Mieczyslawa ",23,2
9260,"Wiechmann","Arnolf",24,27
9261,"Skiers","Ciechomir ",24,23
9262,"Drysch","Ludoslaw ",28,23
9263,"Oniszk","Cyrus ",28,14
9264,"Zgolka","Rudolfina",29,27
9265,"Filorczak","Franciszek ",28,12
9266,"Manthai","Jadwiga ",22,17
9267,"Sobela","Lechoslaw ",25,28
9268,"Lachno","Naum ",29,32
9269,"Kolbrenner","Gracjan ",23,13
9270,"Welbel","Ania",22,7
9271,"Pidlaskowycz","Ireneusz ",29,5
9272,"Wierzoch","Barbara",23,2
9273,"Berezy","Leon ",25,5
9274,"Ajzensztadt","Loreta ",24,25
9275,"Stymela","Arnulf",28,11
9276,"Bezenar","Febronia ",21,9
9277,"Aramowska","Malwin ",28,16
9278,"Jedrzeczyk","Falimir",29,29
9279,"Plonko","Sabin",28,13
9280,"Stepulkowski","Letycja ",28,25
9281,"Glaznet","Metody ",25,2
9282,"Oleskiw","Danio",20,30
9283,"Rejtan","Wiwianna",28,26
9284,"Polman","Basia",21,3
9285,"Slipczenko","Grzesiek",21,20
9286,"Burdow","Badzislaw",27,25
9287,"Milkamanowicz","Barnim",21,23
9288,"Cwiada","Witold",26,22
9289,"Dodd","Wirginiusz",26,22
9290,"Janzon","Wlodzimira",20,26
9291,"Kromrey","Adolfa",25,5
9292,"Wacerka","Grzegorz ",29,10
9293,"Steinbarth","Baldwina",20,16
9294,"Brezen","Przemek",27,25
9295,"Poludniak","Efrem",24,4
9296,"Lukwinski","Lucjan ",23,35
9297,"Wygrab","Doboslawa ",24,16
9298,"Polejczuk","Serwacy",20,34
9299,"Dziatlowicz","Grzymislawa ",20,28
9300,"Pichota","Erazm ",21,23
9301,"Brykalski","Enniusz ",23,8
9302,"Kublas","Goska",24,8
9303,"Toro","Remigiusz",24,36
9304,"Bachorzynski","Jan",27,32
9305,"Skorb","Leslawa ",26,30
9306,"Marziano","Lubomir ",25,5
9307,"Szemszura","Radzislaw",21,13
9308,"Orgonski","Serafin",23,5
9309,"Wileszczyc","Bazyliusz",24,15
9310,"Wawrzenski","Jarema",26,4
9311,"Toporkow","Wenanty",22,7
9312,"Scicinski","Boguslaw",28,23
9313,"Minar","Klaudia ",26,33
9314,"Augul","Bartek",20,27
9315,"Kucira","Teodozja",27,31
9316,"Malikiewicz","Fabrycjan ",20,35
9317,"Szatylowicz","Izabela ",23,36
9318,"Domow","Marta ",20,8
9319,"Bencyrek","Heliasz ",26,19
9320,"Kolkiewicz","Marita ",22,8
9321,"Jesypowicz","Egbert",28,8
9322,"Relle","Cyprian ",23,11
9323,"Bigora","Marcin ",20,23
9324,"Porcek","Dalia",25,22
9325,"Koewler","Konstanty ",29,4
9326,"Horyszny","Norbert ",29,22
9327,"Kuczek","Falibor ",28,26
9328,"Protacki","Cieszyslaw ",29,20
9329,"Izodorczak","Dalewuj",28,29
9330,"Kroks","Lechoslaw ",26,25
9331,"Prokuszki","Nonna ",26,28
9332,"Niewiedziol","Hania",25,11
9333,"Rydygel","Brygida",29,20
9334,"Blecharz","Melchior ",25,3
9335,"Botkar","Marceli ",22,27
9336,"Gajmora","Zygfryd",24,10
9337,"Marsollek","Klementyna ",28,33
9338,"Lelenka","Gustawa ",24,23
9339,"Pisanczuk","Badzislaw",22,35
9340,"Podsiadly","Namir ",28,16
9341,"Szytenbark","Efrem",26,23
9342,"Jakubiel","Celina",26,24
9343,"Jendres","Krystiana ",29,28
9344,"Frenczak","Myslaw ",27,28
9345,"Brzejszczak","Izydora",28,11
9346,"Bebolska","Salomea",28,36
9347,"Kuglarz","Gustawa ",25,23
9348,"Marcjoniek","Dalemir ",24,7
9349,"Mierzchowiak","Majka",27,3
9350,"Rolinowicz","Maksymilian ",23,9
9351,"Wittur","Pelagia",20,25
9352,"Pozarecki","Nagod ",29,35
9353,"Najdus","Badzimir",26,5
9354,"Werth","Melchior ",29,13
9355,"Scipura","Miron ",25,15
9356,"Witerscheim","Balbin",29,20
9357,"Buzon","Domamir ",25,26
9358,"Glic","Apolinary",23,35
9359,"Thierjung","Mariusz ",27,34
9360,"Mozar","Nonna ",23,9
9361,"Myklucz","Lew ",28,28
9362,"Panaszczyk","Derwan",23,8
9363,"Mittelsteadt","Mscislawa ",24,34
9364,"Krudos","Humbelina ",21,7
9365,"Rybalkowski","Oktawian",24,16
9366,"Brusk","Staslaw",28,20
9367,"Pirot","Grzesiek",26,13
9368,"Hiciak","Sylwan",27,12
9369,"Miziak","Dobrowit ",20,12
9370,"Herbus","Nawuj ",24,35
9371,"Bumieniec","Areta",21,31
9372,"Falbacz","Racibor",24,35
9373,"Balch","Magda ",25,33
9374,"Wierchanowski","Apollonia",26,35
9375,"Golion","Kornel ",20,7
9376,"Gladzki","Drogomysl ",21,24
9377,"Szustaczynski","Ronald",28,21
9378,"Koriakowski","Mirabella ",29,16
9379,"Strehl","Cibora ",20,28
9380,"Lesniara","Laura ",25,16
9381,"Maswicka","Faustyna ",28,3
9382,"Drzadzewski","Ksenia",24,4
9383,"Serkuczewski","Jacek ",22,33
9384,"Komraus","Humbelina ",28,30
9385,"Lebrethon","Lucjola ",20,11
9386,"Grobola","Emiliusz ",29,8
9387,"Kirlinska","Klaudia ",21,9
9388,"Hejek","Waldemat",26,20
9389,"Bodzanow","Dobromira ",27,14
9390,"Gieralo","Dawida",29,21
9391,"Szukiec","Edwin",22,15
9392,"Cierzan","Eustachiusz ",21,2
9393,"Ruminkiewicz","Leonard ",27,20
9394,"Pielech","Fidelis ",22,35
9395,"Kebernik","Kamil ",27,13
9396,"Kraniewicz","Hania",28,26
9397,"Kunikiewicz","Konstancjusz ",23,8
9398,"Kusznicz","Benedykta",25,14
9399,"Poworska","Nieprasz ",26,27
9400,"Nierle","Alfreda",28,7
9401,"Nilipiuk","Sydoniusz",23,4
9402,"Satynska","Damian ",24,22
9403,"Fraszczak","Oliwer",27,24
9404,"Galowanow","Matron ",28,26
9405,"Podszewicka","Sabina",24,30
9406,"Kotnowski","Marzena ",27,25
9407,"Szmajdowicz","Radzislawa",28,4
9408,"Raczynski","Eustacjusz ",22,9
9409,"Weinert","Godzislaw ",28,7
9410,"Nozdzen","Bartek",20,24
9411,"Farnezy","Hortensja ",27,22
9412,"Kawardzikis","Lucek",20,29
9413,"Pieten","Flawia ",27,32
9414,"Krauklis","Maryn ",28,16
9415,"Brozdowski","Malgorzata ",23,20
9416,"Fujanka","Maciek",22,3
9417,"Kawzanowicz","Ciechoslawa",23,11
9418,"Ochronski","Michal",25,2
9419,"Said","Mscibor ",29,34
9420,"Stepanoff","Niesul ",21,4
9421,"Copia","Drogoslawa ",22,24
9422,"Dozot","Hipolita ",22,31
9423,"Suzanski","Martyn ",22,22
9424,"Zarlicki","Bernard",22,24
9425,"Lozykiewicz","Daniela ",25,17
9426,"Czerwonajcio","Dionizjusz ",22,16
9427,"Szamyjer","Drogomir ",27,18
9428,"Feddek","Fryderyk ",29,10
9429,"Andziejewicz","Albert",25,17
9430,"Szoszler","Florian ",22,24
9431,"Fleiszer","Dalila ",21,20
9432,"Haratanowicz","Edward",28,7
9433,"Dyryna","Marek ",26,13
9434,"Smist","Kryspina ",29,24
9435,"Machowienko","Grzes",20,12
9436,"Perzydlo","Lidka",23,13
9437,"Murawiew","Hieronim ",21,24
9438,"Bialuszek","Laura ",20,34
9439,"Chach","Ksawera ",28,18
9440,"Cwiertniewicz","Nagod ",27,5
9441,"Filak","Efrem",22,7
9442,"Sangurski","Sebastian",20,10
9443,"Tysierowski","Cibor ",21,33
9444,"Perehaluk","Wiktorian",28,29
9445,"Brzuszk","Kleopatra ",21,23
9446,"Parafijanczyk","Toska",26,35
9447,"Loksztat","Joachima ",28,10
9448,"Marerska","Czcibora ",22,10
9449,"Szyngier","Dobroniega ",21,21
9450,"Pazdrijowski","Olga",26,17
9451,"Dynbczak","Gawin",24,27
9452,"Siekanowski","Rodomil",27,13
9453,"Krampa","Herakliusz ",29,29
9454,"Musman","Domicela ",26,6
9455,"Gosior","Humbert ",28,31
9456,"Walanczyk","Celestyna",27,28
9457,"Galara","Gosia",20,27
9458,"Aletanski","Mscigniew ",20,29
9459,"Cenderowski","Egon",28,5
9460,"Zechmeister","Gebhard ",27,18
9461,"Kamienior","Osiegniew",23,23
9462,"Hunski","Benedykt",26,2
9463,"Sissemilch","Hiob ",20,24
9464,"Czuberka","Smyslaw",23,33
9465,"Skrzeczyn","Cieslaw ",24,10
9466,"Swierew","Edmund ",22,11
9467,"Klawke","Liberat ",23,33
9468,"Holdoch","Hermana ",28,4
9469,"Goldycz","SykstuS",24,3
9470,"Portus","Sydonia",26,26
9471,"Dreze","Bartlomieja",24,35
9472,"Richler","Huberta ",23,24
9473,"Szopicki","Witalian",25,10
9474,"Joschimiak","Sybilla",24,12
9475,"Torbarz","Mirella ",23,23
9476,"Wysztygiel","Menodora ",26,11
9477,"Lendzinski","Ildefons ",28,29
9478,"Kiselis","Majka",25,29
9479,"Stawarzynska","Budzigniew ",24,35
9480,"Janczal","Kornelia ",21,16
9481,"Zawiecha","Filemon ",21,5
9482,"Wolcerz","Efrem",28,27
9483,"Starachnowski","Milena ",23,5
9484,"Trebert","Jozef ",23,30
9485,"Kiporenko","Jolanta",20,31
9486,"Lesienski","Gabriel",28,25
9487,"Bigas","Klementyna ",23,22
9488,"Ferworrn","Slawomira",27,21
9489,"Bidoczka","Alwin",27,3
9490,"Sulitko","Monika",28,13
9491,"Rasic","Terencjusz",29,26
9492,"MĂĽtzeler","Delfin",24,13
9493,"Pacoszko","Cecyliusz",28,11
9494,"Wycinka","Ksymena ",24,5
9495,"Pedagowska","Marlena ",26,32
9496,"Wlazewski","Luboradz ",20,9
9497,"Podrzutek","Liberata ",28,18
9498,"Sisinska","Daniela ",22,13
9499,"Tresniowski","Zbygniew",20,25
9500,"Lapowuchow","Misiek",21,6
9501,"Kuzmin","Sabina",22,16
9502,"Gempska","Sergiusz",23,4
9503,"Raczyk","Sebastiana",21,29
9504,"Okurylo","Dobieslawa ",23,8
9505,"Posuniak","Iza",26,6
9506,"Walinczewska","Herakles ",21,20
9507,"Gwardenczuk","Fabian ",28,31
9508,"Beczak","Euzebia ",25,8
9509,"Szejankowski","Hiacynta ",21,14
9510,"Lochmicki","Anna",25,36
9511,"Oszczybko","Luiza ",26,10
9512,"Dechert","Emilka",28,4
9513,"Podraznik","Falislaw ",27,18
9514,"Haldun","Seba",20,3
9515,"Zelchowski","Irmina ",23,30
9516,"Dogwillo","Gerarda ",27,26
9517,"Podgrudzinska","Michal",26,30
9518,"Bieraza","Bolemir",24,33
9519,"Protemski","Pankracy",25,33
9520,"Gajdomska","Honoriusz ",21,21
9521,"Moroziewicz","Sylweriusz",21,18
9522,"Korniuluk","Lucjan ",29,9
9523,"Malejka","Miroslawa ",22,36
9524,"Poddany","Misiek",29,29
9525,"Garwecki","Dobromysl ",21,2
9526,"Lasinek","Hugona ",27,16
9527,"Czerkas","Maryn ",21,2
9528,"Kopytiuk","Dobrozyzn ",23,18
9529,"Kirkun","Zdzislawa",25,32
9530,"Durada","Maja ",28,8
9531,"Siekiewicz","Beda",26,24
9532,"Miedzyzecka","Terencjusz",29,18
9533,"Knajdel","Wlodzimir",20,22
9534,"Pepinski","Klotylda ",27,27
9535,"Galoszka","Slawociech",21,2
9536,"Cyrnakiewicz","Boleslawa ",27,18
9537,"Andziej","Anna",26,5
9538,"Lew-Starowicz","Stanislaw",21,28
9539,"Pastalenz","Hodyslaw ",27,7
9540,"Gogulewicz","Mironieg ",22,6
9541,"Zajdeman","Jozefina ",28,6
9542,"Bochacz","Modest ",29,36
9543,"Dyksik","Benita",23,21
9544,"Slanczyk","Goslawa ",20,31
9545,"Zgutka","Arnold ",22,18
9546,"Ciegowski","Gorzyslaw ",24,6
9547,"Chlesciak","Manuela ",27,12
9548,"Dyrczok","Biezuj",25,18
9549,"Matwijczuk","Nawuj ",25,31
9550,"Matyna","Barabasz",27,32
9551,"Sobienek","Niegoslaw ",22,31
9552,"Golanczyk","Falislawa ",28,33
9553,"Wajsak","Ludomil ",23,24
9554,"Wejeman","Ksawera ",23,23
9555,"Pachik","Derwan",23,26
9556,"Lisurek","Niemir ",20,22
9557,"Ilimowicz","Mirus",28,16
9558,"Pobierezniak","Drogodziej",21,28
9559,"Dwozdziok","Laurka",24,4
9560,"Sienias","Angelika",21,11
9561,"Kasperak","Wioletta",22,19
9562,"Manent","Kaja ",25,17
9563,"Jazwa","Czcirad ",23,25
9564,"Malcew","Symeon",28,29
9565,"Drobenko","Nastazja ",27,14
9566,"Jakl","Maryna ",29,10
9567,"Sapel","Agus",23,16
9568,"Klemcz","Barnim",28,5
9569,"Krotos","Jeremiasz ",21,29
9570,"Wolnan","Augustyna",27,2
9571,"Bachla","Gosia",20,33
9572,"Etterle","Eliasz",27,16
9573,"Cyzmann","Ksenia",28,24
9574,"Chuscinski","Benita",25,11
9575,"Konsy","Jaroslawa ",20,24
9576,"Lesmiewska","Teodozjusz",28,31
9577,"Przewiezlik","Kazik",28,14
9578,"Majcan","Jadwiga ",25,22
9579,"Wojniak","Lucjol ",22,24
9580,"Przychodna","Malina ",24,11
9581,"Maskwinska","Zuzia",28,25
9582,"Olcen","Badzislaw",27,3
9583,"Gudonska","Leandra ",23,12
9584,"Doredowska","Narcyza ",22,20
9585,"Sancewicz","Natalia ",29,32
9586,"Bogdenska","Lubomir ",29,9
9587,"Knedla","Balbina",25,18
9588,"Jakiemczak","Tezeusz",24,36
9589,"Klementow","Ildefons ",25,11
9590,"Tarpilowski","Nicefor ",20,29
9591,"Katinger","Tomasz",25,23
9592,"Herasymowicz","Just ",28,3
9593,"Cicharek","Marzanna ",28,3
9594,"Napchaniuk","Dobromysl ",22,4
9595,"Lucas","Florentyn ",20,35
9596,"Klamp","Emerencja ",23,33
9597,"Osolek","Ada",28,9
9598,"Wolejnio","Biezuj",25,32
9599,"Basialaj","Ildefons ",24,24
9600,"Giedyma","Bogusz",20,21
9601,"Machenski","Stefania",27,15
9602,"Sadra","Radmir",21,7
9603,"Scholtissek","Apollo",21,10
