"NR_ALBUMU","NAZWISKO","IMIE","WIEK","NR_GR","NAZWA_GR"
9016,"Dwonanczyk","Blandyn ",21,13,"2ID11A"
9017,"Nadaler","Hugona ",25,9,"1ID15A"
9018,"Dzwikowski","Feliksa ",24,36,"4ID13B"
9019,"Pabisiak","Maksymin ",28,33,"4ID12A"
9020,"Greczan","Jonasz ",22,15,"2ID12A"
9021,"Pajdak","Chociemir",21,30,"3ID14B"
9022,"Supytkowska","Helmut ",20,10,"1ID15B"
9023,"Figorski","Hugon ",26,22,"2ID15B"
9024,"Siemieniako","Niegowoj ",20,24,"3ID11B"
9025,"Godowski","Juda ",21,26,"3ID12B"
9026,"Wotylyk","Mikolaj ",21,19,"2ID14A"
9027,"Siamko","Daniel ",24,6,"1ID13B"
9028,"Kwasniok","Zygfryd",24,28,"3ID13B"
9029,"Cuppa","Ciecirada ",25,20,"2ID14B"
9030,"Spedenkiewicz","Leonid ",28,27,"3ID13A"
9031,"Cemburzyna","Dagobert",20,8,"1ID14B"
9032,"Oblegor","German ",23,13,"2ID11A"
9033,"Kojda","Demetria",25,18,"2ID13B"
9034,"Maksik","German ",21,3,"1ID12A"
9035,"Karuk","Liberiusz ",21,17,"2ID13A"
9036,"Kmetko","Hiacynt ",22,20,"2ID14B"
9037,"swieciechowska","Kajetan",21,30,"3ID14B"
9038,"Szkolud","Fortunat ",24,4,"1ID12B"
9039,"Klosko","Elka",26,16,"2ID12B"
9040,"Babulczak","Derwan",26,19,"2ID14A"
9041,"Ciszanska","Darek",29,17,"2ID13A"
9042,"Rejmontowski","Ernestyna ",27,22,"2ID15B"
9043,"Dumecki","Dagobert",22,34,"4ID12B"
9044,"Koszana","Malgorzata ",27,23,"3ID11A"
9045,"Litfik","Iwo ",23,10,"1ID15B"
9046,"Chajduk","Felicysym ",28,7,"1ID14A"
9047,"Szatynski","Serafina",20,9,"1ID15A"
9048,"Burdenski","Pamelka",21,23,"3ID11A"
9049,"Malborski","Iweta ",27,16,"2ID12B"
9050,"Mosiadek","Ludwika ",22,32,"4ID11B"
9051,"Krenol","Sylweriusz",26,33,"4ID12A"
9052,"Bydlowska","Budzislawa",24,33,"4ID12A"
9053,"Bosial","Paulin",20,13,"2ID11A"
9054,"Cudyga","Malgorzata ",25,13,"2ID11A"
9055,"Cholemski","Jalmina ",26,5,"1ID13A"
9056,"Lunge","Sewera",23,14,"2ID11B"
9057,"Dolucinska","Fortunata ",23,10,"1ID15B"
9058,"Osyk","Leszek",23,27,"3ID13A"
9059,"Nitzschke","Nagod ",23,25,"3ID12A"
9060,"Reisz","Tymek",28,17,"2ID13A"
9061,"Krypczak","Bolyslaw",23,35,"4ID13A"
9062,"Spikonski","Apolinary",29,18,"2ID13B"
9063,"Korabierska","Kuba",20,8,"1ID14B"
9064,"Burdun","Henryka ",28,7,"1ID14A"
9065,"Pardan","Barnim",23,24,"3ID11B"
9066,"Frohn","Domicjan ",25,32,"4ID11B"
9067,"Zieda","Ziemek",29,14,"2ID11B"
9068,"Gerwasik","Nela ",26,34,"4ID12B"
9069,"Srodon","Egon",28,11,"1ID16A"
9070,"lepech","Morzyslaw ",21,34,"4ID12B"
9071,"Burdaszewska","Rufin",22,18,"2ID13B"
9072,"Swojniak","Celestyn",21,32,"4ID11B"
9073,"Jozwowiak","Edgar ",29,29,"3ID14A"
9074,"Broinska","Elka",27,16,"2ID12B"
9075,"Zarkiwski","Cieszymir ",20,13,"2ID11A"
9076,"Tassarz","Mlciwoj ",27,2,"1ID11B"
9077,"Paluszek","Letycja ",26,26,"3ID12B"
9078,"luczuk","Hiacynt ",20,34,"4ID12B"
9079,"Marzech","Ania",26,28,"3ID13B"
9080,"Misolajties","Edytka",22,27,"3ID13A"
9081,"Wiercejko","Halka ",24,4,"1ID12B"
9082,"Pietronowicz","Luboradz ",20,32,"4ID11B"
9083,"Wojtachnia","Emanuel ",24,24,"3ID11B"
9084,"Pryborowski","Slawoslaw",28,12,"1ID16B"
9085,"Szmerling","Amadeusz",24,7,"1ID14A"
9086,"Ritzel","Balbina",28,5,"1ID13A"
9087,"Szandrocka","Jaropelk ",26,21,"2ID15A"
9088,"Ponikwia","Gawel",29,13,"2ID11A"
9089,"Skupniewicz","Brykcjusz ",24,24,"3ID11B"
9090,"Cierpichal","Lucjol ",24,4,"1ID12B"
9091,"Luszting","Iwo ",24,14,"2ID11B"
9092,"Kruppok","Ben",24,11,"1ID16A"
9093,"Baniasowski","Rebeka",26,7,"1ID14A"
9094,"Strychaszewska","Faustyna ",26,8,"1ID14B"
9095,"Chaladuda","Jeremi ",24,21,"2ID15A"
9096,"Wandachowicz","Domaslawa ",23,10,"1ID15B"
9097,"Koznin","Diana ",28,25,"3ID12A"
9098,"Stokorska","Modest ",23,25,"3ID12A"
9099,"Jablucki","Ariadna",21,32,"4ID11B"
9100,"Zaprzalka","Remigiusz",27,32,"4ID11B"
9101,"Dyminczyk","Zuza",29,26,"3ID12B"
9102,"Fraihoefer","Herakles ",26,2,"1ID11B"
9103,"Oszmega","Harald",21,12,"1ID16B"
9104,"Prajzner","Dorian",20,23,"3ID11A"
9105,"Grzeskowicz","Ryszard",28,3,"1ID12A"
9106,"lyczarz","Gracja ",20,23,"3ID11A"
9107,"Pochlopien","Melania ",29,8,"1ID14B"
9108,"Gancerek","Gosia",26,24,"3ID11B"
9109,"Klichan","Bernardyna",29,19,"2ID14A"
9110,"Kautzor","Borzyslawa ",23,17,"2ID13A"
9111,"RulvelSochacz","Apolinaria",29,32,"4ID11B"
9112,"Kutrak","Edmund ",26,32,"4ID11B"
9113,"Cierachowicz","Heloiza ",21,16,"2ID12B"
9114,"Relowski","Greta ",23,32,"4ID11B"
9115,"Dobuszowski","Felicja ",21,10,"1ID15B"
9116,"latyszew","Bogdan",27,26,"3ID12B"
9117,"Smondek","Maura ",23,12,"1ID16B"
9118,"Wiernusz","Gotard ",20,18,"2ID13B"
9119,"Zdecki","Mlcibor ",21,33,"4ID12A"
9120,"Chajdyga","Felicja ",26,21,"2ID15A"
9121,"Stojeba","Boguslawa",23,24,"3ID11B"
9122,"Karneluk","Kleopatra ",27,35,"4ID13A"
9123,"Twierdziak","Flora ",22,4,"1ID12B"
9124,"Rozczka","Alex",27,25,"3ID12A"
9125,"Brzakalek","Grzesiek",21,25,"3ID12A"
9126,"Slotecka","Dagna ",26,24,"3ID11B"
9127,"BorzyZkowski","Lidia ",29,35,"4ID13A"
9128,"Beclawiak","Maciej ",25,6,"1ID13B"
9129,"Dukaczewicz","Orfeusz",22,16,"2ID12B"
9130,"Czapijewski","Milena ",26,2,"1ID11B"
9131,"Dyndesz","Niedamir ",24,11,"1ID16A"
9132,"Majeranek","Konstanty ",24,28,"3ID13B"
9133,"RaZniarczyk","Elka",28,36,"4ID13B"
9134,"Nylec","Malina ",20,8,"1ID14B"
9135,"Heiserowska","Edytka",20,21,"2ID15A"
9136,"Czeslawiak","Bernardyna",25,3,"1ID12A"
9137,"Ciezki","Marcjusz ",26,35,"4ID13A"
9138,"Sowionzek","Gilbert ",23,22,"2ID15B"
9139,"Lorof","Jadwiga ",22,23,"3ID11A"
9140,"Mylych","Gostmil ",27,31,"4ID11A"
9141,"Bracikowski","Wlodzislaw",20,28,"3ID13B"
9142,"StroZka","Wladyslaw",28,12,"1ID16B"
9143,"Dembersz","Salomon",24,14,"2ID11B"
9144,"Charchula","Kasjan ",22,35,"4ID13A"
9145,"Danyszczuk","Edward",25,9,"1ID15A"
9146,"Radzejewicz","Gostmil ",24,31,"4ID11A"
9147,"Dykunski","Edzio",24,15,"2ID12A"
9148,"Grupinski","Wlodzimira",22,20,"2ID14B"
9149,"Podlacha","Balbina",21,15,"2ID12A"
9150,"Popczak","Doboslaw ",22,8,"1ID14B"
9151,"Tuczyk","Just ",28,26,"3ID12B"
9152,"Schanz","Hodyslaw ",21,14,"2ID11B"
9153,"Ciecielowski","Adelajda",25,30,"3ID14B"
9154,"Rosiek","Bogusz",22,12,"1ID16B"
9155,"Hohol","Karina ",24,30,"3ID14B"
9156,"Gmiterek","Giedymin ",26,30,"3ID14B"
9157,"Widocki","Lubomira ",25,23,"3ID11A"
9158,"Kutybala","Nicefor ",23,27,"3ID13A"
9159,"Dlabik","Aureliusz",27,16,"2ID12B"
9160,"Gonca","Wlodek",22,34,"4ID12B"
9161,"Bengalska","Efrem",28,27,"3ID13A"
9162,"Tolinski","Adam",26,21,"2ID15A"
9163,"Wapanska","Cezaria",22,16,"2ID12B"
9164,"Zawila","Ferdynand",25,34,"4ID12B"
9165,"Ciniecki","Klemens ",22,13,"2ID11A"
9166,"Kanzola","Aga",27,9,"1ID15A"
9167,"Onderski","Ewaryst ",21,18,"2ID13B"
9168,"Bolak","Bernarda",21,36,"4ID13B"
9169,"Bojarczak","Gromislaw ",26,23,"3ID11A"
9170,"Pszczelnik","Norbert ",23,18,"2ID13B"
9171,"Gladys","Baldwina",29,18,"2ID13B"
9172,"Cyranski","Olga",26,33,"4ID12A"
9173,"Kusznierewska","Patryk",20,23,"3ID11A"
9174,"Szostek","Kunegunda ",28,22,"2ID15B"
9175,"Szydaszek","Magnus ",27,29,"3ID14A"
9176,"Macholowska","Jodok ",27,28,"3ID13B"
9177,"Sewasciuk","Nieznawuj ",23,9,"1ID15A"
9178,"Klamen","Jasiek",26,5,"1ID13A"
9179,"PultuZycki","Maur ",29,4,"1ID12B"
9180,"Mironko","Aga",22,30,"3ID14B"
9181,"Buryjak","Filemon ",29,19,"2ID14A"
9182,"Zyzkowski","Stanislawa",29,7,"1ID14A"
9183,"Skorzybut","Slawomira",22,34,"4ID12B"
9184,"Obyrtal","Mirul",28,31,"4ID11A"
9185,"Kiczkieluk","Epifan ",29,16,"2ID12B"
9186,"Fajchman","Edmund ",28,14,"2ID11B"
9187,"Siaga","Lilianna",29,34,"4ID12B"
9188,"Haldas","Karol ",28,23,"3ID11A"
9189,"Sloniewicz","Goslawa ",21,15,"2ID12A"
9190,"Richardt","Rajnold",26,11,"1ID16A"
9191,"Rokito","Leona ",22,20,"2ID14B"
9192,"Pruszewicz","Jolanta",25,29,"3ID14A"
9193,"Szczesny","Edward",24,6,"1ID13B"
9194,"Dubotolow","Gabriel",24,4,"1ID12B"
9195,"Kurzeda","Edward",21,23,"3ID11A"
9196,"Chrostek","Eugenia ",25,5,"1ID13A"
9197,"Zycimska","Radzislawa",29,34,"4ID12B"
9198,"Moka","Fawila",28,28,"3ID13B"
9199,"Skrabot","Maryla ",25,23,"3ID11A"
9200,"Braut","Ludomila ",26,23,"3ID11A"
9201,"Jagalla","Patrycja",20,21,"2ID15A"
9202,"Mladenka","Pelagiusz",23,33,"4ID12A"
9203,"Kodon","Leslawa ",24,31,"4ID11A"
9204,"Mielcorek","Bonifacy",29,2,"1ID11B"
9205,"Karkula","Kajmir ",23,32,"4ID11B"
9206,"Pokrzyn","Lidia ",21,15,"2ID12A"
9207,"Czolnowski","Maura ",28,5,"1ID13A"
9208,"Pudzionowski","Gerard ",20,10,"1ID15B"
9209,"ZuZniew","Gustawa ",25,17,"2ID13A"
9210,"Oporczyk","Bazyla",20,19,"2ID14A"
9211,"Zuger","Piotrek",20,32,"4ID11B"
9212,"Schon","Lilianna",20,25,"3ID12A"
9213,"Gzuper","Cyrus ",20,19,"2ID14A"
9214,"Sowada","Kleopatra ",21,12,"1ID16B"
9215,"Lukasiewicz","Wioletta",22,23,"3ID11A"
9216,"Effler","Niedamir ",29,25,"3ID12A"
9217,"Karajewo","Serafina",24,14,"2ID11B"
9218,"Kirkielewicz","Borzuj",24,3,"1ID12A"
9219,"Rantyk","Eleonora",24,11,"1ID16A"
9220,"Piezkowski","Oda",29,9,"1ID15A"
9221,"Uczkoronis","Hortensjusz ",20,6,"1ID13B"
9222,"Biekierzynska","Oswald",23,19,"2ID14A"
9223,"Lanbensztein","Miestwin ",27,5,"1ID13A"
9224,"Busbach","Witoslawa",20,35,"4ID13A"
9225,"Malitkowska","Teodor",27,3,"1ID12A"
9226,"Delort","Gedeon ",24,19,"2ID14A"
9227,"Ewangielopulos","Czabor ",28,7,"1ID14A"
9228,"Stachiera","Bianka",26,14,"2ID11B"
9229,"Brewla","Teofil",20,8,"1ID14B"
9230,"Zywczyn","Oliwia",25,31,"4ID11A"
9231,"Repala","Zbroslaw",29,23,"3ID11A"
9232,"Lorys","Dziadumila ",28,16,"2ID12B"
9233,"Rudynski","Ola",23,19,"2ID14A"
9234,"Goldschneider","Domaslaw ",24,18,"2ID13B"
9235,"Gurbalera","Domicela ",20,25,"3ID12A"
9236,"Giernatowicz","Bolyslaw",25,28,"3ID13B"
9237,"Gerasimok","Izbor ",26,22,"2ID15B"
9238,"Soltrukowicz","Niegowoj ",25,30,"3ID14B"
9239,"Gepus","Drogoslawa ",26,21,"2ID15A"
9240,"Kamko","Wlodzimierz",22,28,"3ID13B"
9241,"Feujerstein","Jerzy",26,12,"1ID16B"
9242,"Mast","Nastazja ",21,20,"2ID14B"
9243,"Bezen","Fawila",28,8,"1ID14B"
9244,"Kieroziak","Kalista ",23,4,"1ID12B"
9245,"Katarynczyk","Czabor ",21,8,"1ID14B"
9246,"Tadrak","Aurelian",24,23,"3ID11A"
9247,"Kurzeda","Konrada ",27,28,"3ID13B"
9248,"Spalak","Krzyslaw ",23,36,"4ID13B"
9249,"Bracis","Edek",29,7,"1ID14A"
9250,"Kuropas","Aurelia ",21,35,"4ID13A"
9251,"Rumasz","Leandra ",28,20,"2ID14B"
9252,"Szewcow","Dobrawa ",26,34,"4ID12B"
9253,"Zaiska","Laurentyna ",26,15,"2ID12A"
9254,"Badran","Hanna ",29,8,"1ID14B"
9255,"Bluczynski","Jadwiga ",20,36,"4ID13B"
9256,"Obek","Darek",24,22,"2ID15B"
9257,"Badziura","Libert ",26,8,"1ID14B"
9258,"Soberka","Lucjan ",23,16,"2ID12B"
9259,"Kanian","Radomil",27,13,"2ID11A"
9260,"Zyhaluk","Beata",29,7,"1ID14A"
9261,"Padoch","Czaslawa ",27,22,"2ID15B"
9262,"Wachiuk","Sara",24,9,"1ID15A"
9263,"Oczowinski","Bazylisa",20,34,"4ID12B"
9264,"Pienikiewicz","Dawid ",26,26,"3ID12B"
9265,"Sakry","Eligiusz ",23,4,"1ID12B"
9266,"Niektas","Leokadiusz ",25,10,"1ID15B"
9267,"Ginak","Marcjusz ",29,27,"3ID13A"
9268,"Brzuzgo","Wlodzislaw",24,32,"4ID11B"
9269,"Embalo","Kinga",25,25,"3ID12A"
9270,"Tukowska","Mirabella ",29,12,"1ID16B"
9271,"Frister","Teofania",29,35,"4ID13A"
9272,"Slubacz","Regina",22,11,"1ID16A"
9273,"Piewicka","Dziebor ",26,28,"3ID13B"
9274,"Wichorek","Monia",24,8,"1ID14B"
9275,"Grejcaryk","Gaspar",29,30,"3ID14B"
9276,"Rupka","Gawel",28,19,"2ID14A"
9277,"Woitaschek","Fawila",25,34,"4ID12B"
9278,"Andalukiewicz","Dawid ",21,7,"1ID14A"
9279,"Lesniakowski","Grzymislaw ",24,28,"3ID13B"
9280,"Troczewski","Liwia ",21,25,"3ID12A"
9281,"Bankowski","Marysia",21,27,"3ID13A"
9282,"Prus","Iza",22,14,"2ID11B"
9283,"Adamis","Paulin",26,5,"1ID13A"
9284,"Sosgornik","Maks",25,7,"1ID14A"
9285,"Byjos","Hiob ",25,11,"1ID16A"
9286,"Majtyla","Anetka",26,27,"3ID13A"
9287,"Dziedziun","Kuba",23,26,"3ID12B"
9288,"Migota","Cieslaw ",29,14,"2ID11B"
9289,"Ksiag","Zygfryd",28,17,"2ID13A"
9290,"Filarowicz","Kordula ",21,5,"1ID13A"
9291,"Boryczewski","Halina ",26,23,"3ID11A"
9292,"Toronczak","Ariel",26,24,"3ID11B"
9293,"Posiewala","Orestes",27,8,"1ID14B"
9294,"Tuszczowska","Ewald ",20,6,"1ID13B"
9295,"Gandurski","Grodzislaw ",22,29,"3ID14A"
9296,"Zachrski","Seweryna",29,25,"3ID12A"
9297,"Dzumalo","Dobromir ",23,32,"4ID11B"
9298,"Banalis","Aleksander",22,30,"3ID14B"
9299,"Kubulek","Gwidon ",25,35,"4ID13A"
9300,"Wlatowski","Daria ",26,35,"4ID13A"
9301,"Hrzymislawska","Sylweriusz",21,16,"2ID12B"
9302,"Oleszka","Edek",22,12,"1ID16B"
9303,"Belweder","Ferdynand",23,32,"4ID11B"
9304,"Wacholec","Gracja ",21,35,"4ID13A"
9305,"Kidrycki","Luboradz ",28,32,"4ID11B"
9306,"Swietliczny","Kazimiera ",26,25,"3ID12A"
9307,"Kapetanowska","Konradyna ",23,20,"2ID14B"
9308,"Bilarzewski","Zbigniewa",24,4,"1ID12B"
9309,"Gawiuk","Matylda ",25,8,"1ID14B"
9310,"Puljan","Grzel",26,19,"2ID14A"
9311,"Chanasinski","Cieszyslaw ",26,32,"4ID11B"
9312,"Gaszok","Slawomiar",22,35,"4ID13A"
9313,"Lesciorz","Konradyna ",29,13,"2ID11A"
9314,"Polchlopien","Tymek",28,22,"2ID15B"
9315,"Neckel","Idalia",28,34,"4ID12B"
9316,"Imiolkowski","Dagna ",25,11,"1ID16A"
9317,"Dubarski","Madzia ",26,6,"1ID13B"
9318,"Kuszplak","Lechoslaw ",21,2,"1ID11B"
9319,"Janius","Ewelin ",23,25,"3ID12A"
9320,"Gierwatowski","Fawila",24,34,"4ID12B"
9321,"Nagadys","Chociebor",26,9,"1ID15A"
9322,"Czuchrak","Justyn ",21,10,"1ID15B"
9323,"Skoroduch","Ryszarda",20,21,"2ID15A"
9324,"Pochciol","Krzeslaw ",28,20,"2ID14B"
9325,"Dolega","Krzysiek",23,18,"2ID13B"
9326,"Zapylkin","Wladyslaw",25,14,"2ID11B"
9327,"Tajgreber","Konrad ",28,33,"4ID12A"
9328,"Knyszczyk","lukasz",28,13,"2ID11A"
9329,"Porzyczka","Miroslaw ",21,10,"1ID15B"
9330,"Delikatny","Flawiusz ",23,6,"1ID13B"
9331,"Chytrun","Morzyslaw ",29,2,"1ID11B"
9332,"Primak","Malkolm ",24,20,"2ID14B"
9333,"Misorz","Hipacy ",20,2,"1ID11B"
9334,"Roney","Ewaryst ",21,25,"3ID12A"
9335,"Miaciejewski","Druzjanna ",29,31,"4ID11A"
9336,"Brak","Marcelin ",24,17,"2ID13A"
9337,"Wanczasz","Hiob ",21,6,"1ID13B"
9338,"PodroZna","Bogdana",20,19,"2ID14A"
9339,"KreZel","Boleciech",23,24,"3ID11B"
9340,"Letniow","Domaslawa ",27,26,"3ID12B"
9341,"Akus","Lubomira ",26,18,"2ID13B"
9342,"Dziekarowski","Wirgiliusz",23,20,"2ID14B"
9343,"Deurcz","Faustyna ",24,13,"2ID11A"
9344,"Mojecki","Ostrowod",29,19,"2ID14A"
9345,"Bandaszewska","Eugeniusz ",26,31,"4ID11A"
9346,"Biersa","Fidelis ",25,14,"2ID11B"
9347,"Gnypowicz","Ernestyna ",26,20,"2ID14B"
9348,"Kotnowski","Dobroslawa ",27,20,"2ID14B"
9349,"Fracki","Oktawiusz",25,14,"2ID11B"
9350,"Trabala","Kalina",22,19,"2ID14A"
9351,"Pask","Liwiusz ",25,27,"3ID13A"
9352,"Sturcebecher","Czcibora ",23,4,"1ID12B"
9353,"Bogunowicz","Falislawa ",27,3,"1ID12A"
9354,"Cwetkowiec","Rodomil",25,24,"3ID11B"
9355,"Bochan","Germanik ",28,2,"1ID11B"
9356,"Utczinski","Maksymian ",23,16,"2ID12B"
9357,"Taczyk","Bogdana",28,9,"1ID15A"
9358,"Chechla","Ellbieta ",23,2,"1ID11B"
9359,"Ole","Maurycy ",28,18,"2ID13B"
9360,"Paluszek","Niegowoj ",29,17,"2ID13A"
9361,"Bergula","Stefania",20,36,"4ID13B"
9362,"Eriksson","Bohdan",21,36,"4ID13B"
9363,"Seplinska","Maksym ",27,23,"3ID11A"
9364,"Jordanowski","Jola",25,16,"2ID12B"
9365,"Terentjew","Daroslaw ",25,35,"4ID13A"
9366,"Jaszko","Kubul",27,13,"2ID11A"
9367,"Bentym","Joachim ",27,14,"2ID11B"
9368,"Trieszta","Gerwazy",28,14,"2ID11B"
9369,"Dziambor","Epifan ",22,22,"2ID15B"
9370,"GoZalczynski","Roberta",29,7,"1ID14A"
9371,"Filipaszek","Ostap",22,19,"2ID14A"
9372,"Chabiniec","Dobielut ",27,21,"2ID15A"
9373,"Kapronski","Klaudyna ",27,20,"2ID14B"
9374,"Obiegalka","Wojtek",29,15,"2ID12A"
9375,"cwilak","Georgina ",25,19,"2ID14A"
9376,"Stanoczek","Florencjusz ",23,8,"1ID14B"
9377,"Cyprygonska","Konradyna ",25,12,"1ID16B"
9378,"Letnarska","Kajmir ",24,17,"2ID13A"
9379,"Hernoga","Grzesiek",25,32,"4ID11B"
9380,"Formaniak","Franek",26,13,"2ID11A"
9381,"Pupysz","Hipolit ",22,23,"3ID11A"
9382,"Halanka","Remig",28,27,"3ID13A"
9383,"Deczys","Diana ",28,32,"4ID11B"
9384,"Tunel","Hubyslawa ",21,12,"1ID16B"
9385,"Balakut","Dytrych ",23,10,"1ID15B"
9386,"Gierez","Noe ",20,15,"2ID12A"
9387,"Bierbat","Rafal",21,4,"1ID12B"
9388,"Sochal","Barnaba",22,6,"1ID13B"
9389,"Glazcz","Iwo ",28,13,"2ID11A"
9390,"Pollak","Nikodem ",23,32,"4ID11B"
9391,"Danchauer","Eutropiusz ",23,10,"1ID15B"
9392,"Zuraszek","Laurenty ",23,8,"1ID14B"
9393,"Dudto","Agus",22,29,"3ID14A"
9394,"PlecenZa","Felicja ",22,16,"2ID12B"
9395,"Rackowiak","Benita",20,20,"2ID14B"
9396,"Chabron","Ernesta ",28,21,"2ID15A"
9397,"Faud","Ostrobod",25,5,"1ID13A"
9398,"Garea","Radzislawa",25,10,"1ID15B"
9399,"Barzec","Edwin",29,16,"2ID12B"
9400,"Herwazinski","Anita",28,24,"3ID11B"
9401,"swiszczarowski","Leszek",24,29,"3ID14A"
9402,"Hallay","Klemens ",24,3,"1ID12A"
9403,"leZowski","Nawuj ",29,36,"4ID13B"
9404,"Cydzik","Tomasz",25,19,"2ID14A"
9405,"Karpon","Dionizja ",29,35,"4ID13A"
9406,"Fereczkowski","Ewelin ",25,36,"4ID13B"
9407,"Rzemelska","Klemencja ",26,25,"3ID12A"
9408,"Zakrys","Patrycja",22,21,"2ID15A"
9409,"Muschal","Nikifor ",26,30,"3ID14B"
9410,"Broin","Liwia ",21,15,"2ID12A"
9411,"Kleba","Agnieszka",26,31,"4ID11A"
9412,"Puculowski","Radoslaw",20,16,"2ID12B"
9413,"Sikierski","Slawomir",22,11,"1ID16A"
9414,"Cytrus","Adolfa",20,10,"1ID15B"
9415,"Poplonikowski","Dobromir ",21,8,"1ID14B"
9416,"Solonczuk","Celestyn",22,3,"1ID12A"
9417,"Zreda","Salomea",29,26,"3ID12B"
9418,"Perzna","Fortunata ",26,9,"1ID15A"
9419,"Dlutowski","Ingeborga ",23,14,"2ID11B"
9420,"Chichejda","Anetka",25,3,"1ID12A"
9421,"Kepelman","Mieszko ",26,26,"3ID12B"
9422,"Blonian","Gerard ",23,31,"4ID11A"
9423,"Glubicka","Bonawentura",29,17,"2ID13A"
9424,"Olaszanski","Gabriel",28,18,"2ID13B"
9425,"Chmurowicz","Daniela ",22,22,"2ID15B"
9426,"Andruszczenko","Wirginiusz",24,33,"4ID12A"
9427,"Sluta","Grzes",20,7,"1ID14A"
9428,"Gorzala","Wiktor",26,4,"1ID12B"
9429,"Stepulak","Gardenia ",27,14,"2ID11B"
9430,"Drysch","Dorota ",28,30,"3ID14B"
9431,"Krymza","Krzysztofa ",24,26,"3ID12B"
9432,"Artypowicz","Regina",27,33,"4ID12A"
9433,"Solonczyk","Ludwik",20,4,"1ID12B"
9434,"labejsza","Eugeniusz ",24,8,"1ID14B"
9435,"Nowotorek","Malina ",23,2,"1ID11B"
9436,"Kutosik","Ludoslaw ",26,10,"1ID15B"
9437,"Surmaczewski","Jaromir ",27,19,"2ID14A"
9438,"Chmielosz","Kalasanty ",20,5,"1ID13A"
9439,"Matiulko","Zenona",26,4,"1ID12B"
9440,"Palug","Czaslawa ",26,28,"3ID13B"
9441,"Jardan","Seweryna",23,31,"4ID11A"
9442,"Fralow","Seba",27,11,"1ID16A"
9443,"BlaZenska","Modest ",28,24,"3ID11B"
9444,"Knechciak","Andrzej",26,30,"3ID14B"
9445,"Melengowski","Marian ",22,25,"3ID12A"
9446,"Hillekes","Cyra ",27,8,"1ID14B"
9447,"Blodziak","Jakub ",25,18,"2ID13B"
9448,"Brygoruk","Helmut ",27,26,"3ID12B"
9449,"Palutka","Jalmina ",23,22,"2ID15B"
9450,"Ledzwon","Leoncjusz ",20,8,"1ID14B"
9451,"Doer","Febronia ",29,7,"1ID14A"
9452,"Boruszenko","Ida ",21,8,"1ID14B"
9453,"Hurnowicz","Faustyn",28,15,"2ID12A"
9454,"Komba","Dagmara ",22,36,"4ID13B"
9455,"Zrogowska","Jimislaw ",27,20,"2ID14B"
9456,"Koltunowski","Dalia",29,31,"4ID11A"
9457,"Siekierkowski","Roberta",24,26,"3ID12B"
9458,"Becherska","Faust",24,17,"2ID13A"
9459,"Baczmanowski","Zachary",20,27,"3ID13A"
9460,"Boranowski","Max",22,11,"1ID16A"
9461,"Rajnos","Emiliana ",25,10,"1ID15B"
9462,"Woldenska","Ksawera ",25,2,"1ID11B"
9463,"Faldrowicz","Nadia",20,22,"2ID15B"
9464,"Beldoch","Narcyza ",28,4,"1ID12B"
9465,"Chawelko","Karolina ",28,6,"1ID13B"
9466,"Szurmiak","Ostrowod",28,28,"3ID13B"
9467,"Domelewski","Mojlesz ",27,33,"4ID12A"
9468,"Potymkowski","Magdalena",25,6,"1ID13B"
9469,"Postuwka","Herakles ",25,27,"3ID13A"
9470,"Azulak","Boleslaw",23,25,"3ID12A"
9471,"Prichodzka","Minogniew ",26,34,"4ID12B"
9472,"Fedro","Marcin ",26,16,"2ID12B"
9473,"Dickahrdt","Filemon ",23,15,"2ID12A"
9474,"Badzwak","Naslawa ",29,28,"3ID13B"
9475,"Rozik","Ewelina ",24,10,"1ID15B"
9476,"Nagalko","Rufin",26,4,"1ID12B"
9477,"Froner","Bogwidza ",21,26,"3ID12B"
9478,"Chroscik","Ostap",25,19,"2ID14A"
9479,"Krosiendowicz","Klement ",25,16,"2ID12B"
9480,"Ehrengart","Nawoj ",24,13,"2ID11A"
9481,"Biadarzkiewicz","Marcela ",28,29,"3ID14A"
9482,"Zengteler","Ildefons ",26,9,"1ID15A"
9483,"Fronckowicz","Grzes",25,2,"1ID11B"
9484,"Godzala","Odyseusz",24,7,"1ID14A"
9485,"Bieniak","Misiek",23,8,"1ID14B"
9486,"Salkowski","Modesta ",26,25,"3ID12A"
9487,"Mrowka","Zuza",23,35,"4ID13A"
9488,"Klodkowski","Huniemir",21,15,"2ID12A"
9489,"StrzyZenska","Jaromira ",23,31,"4ID11A"
9490,"Hensel","Marcelin ",21,15,"2ID12A"
9491,"Anatolusz","Slawa",20,23,"3ID11A"
9492,"Anejko","Dionizy ",24,16,"2ID12B"
9493,"Korzenik","Krzyl",22,28,"3ID13B"
9494,"Niesobski","Urszula",21,4,"1ID12B"
9495,"Besztarda","Eleonora",27,35,"4ID13A"
9496,"Zamajra","Justyna ",20,5,"1ID13A"
9497,"Zenfleben","Bohusz",29,7,"1ID14A"
9498,"Trzemszyn","Bogdan",27,3,"1ID12A"
9499,"Iwanciow","Monika ",27,18,"2ID13B"
9500,"Pultan","Henia",27,23,"3ID11A"
9501,"Masniak","Edzio",25,11,"1ID16A"
9502,"Roszer","Falibog",23,10,"1ID15B"
9503,"Wasyleczko","Mlcislaw ",23,13,"2ID11A"
